Route: en.scut.edu.cn
192.168.1.1	0.005988
201.216.196.42	0.007604	America/Argentina/Buenos_Aires
* * *
190.210.110.122	0.004697	America/Argentina/Buenos_Aires
190.210.110.53	0.003642	America/Argentina/Buenos_Aires
190.210.110.66	0.0066	America/Argentina/Buenos_Aires
200.51.217.105	0.007457	None
200.51.208.62	0.00891	None
213.140.39.118	0.00442	None
5.53.5.154	0.004907	None
213.140.37.13	0.00853	None
63.243.152.141	0.006651	America/New_York
63.243.152.62	0.007188	America/New_York
66.110.72.6	0.009718	America/New_York
66.110.57.82	0.0057	America/New_York
66.110.59.182	0.00598	America/New_York
101.4.117.213	0.007695	Asia/Harbin
101.4.117.97	0.010123	Asia/Harbin
101.4.112.33	0.022163	Asia/Harbin
101.4.112.2	0.00632	Asia/Harbin
* * *
101.4.112.37	0.016313	Asia/Harbin
101.4.117.34	0.007944	Asia/Harbin
* * *
* * *
202.112.19.21	0.021323	Asia/Harbin
* * *
* * *
* * *
done!
Average: 0,00152088505747
Variance: 2,04462452323e-05
Standard Deviation: 0,00452175245147
Average+SD: 0,00604263750894
Average-SD: -0,003000867394
IP	zscore	rtti	average	variance	Average+SD	Average-SD
192.168.1.1	1,05020822351	0,00626966666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
201.216.196.42(America/Argentina/Buenos_Aires)	1,1824578339	0,00686766666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
190.210.110.122(America/Argentina/Buenos_Aires)	-0,37947346209	-0,000195	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
190.210.110.53(America/Argentina/Buenos_Aires)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
190.210.110.66(America/Argentina/Buenos_Aires)	0,240345224746	0,00260766666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
200.51.217.105(None)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
200.51.208.62(None)	-0,271476985375	0,000293333333333	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
213.140.39.118(None)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
5.53.5.154(None)	1,62211038484	0,00885566666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
213.140.37.13(None)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
63.243.152.141(America/New_York)	0,0928360439235	0,00194066666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
63.243.152.62(America/New_York)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
66.110.72.6(America/New_York)	0,625446654341	0,004349	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
66.110.57.82(America/New_York)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
66.110.59.182(America/New_York)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
101.4.117.213(Asia/Harbin)	0,193903053873	0,00239766666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
101.4.117.97(Asia/Harbin)	0,773914165674	0,00502033333333	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
101.4.112.33(Asia/Harbin)	-0,336348589136	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
101.4.112.2(Asia/Harbin)	2,72846609988	0,0138583333333	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
101.4.112.37(Asia/Harbin)	-3,34513780217	-0,013605	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
101.4.117.34(Asia/Harbin)	1,00170195615	0,00605033333333	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
202.112.19.21(Asia/Harbin)	-0,470072554159	-0,000604666666667	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
*	0,0	0,0	0,00152088505747	0,00452175245147	0,00604263750894	-0,003000867394
